Rank,Kingdom,Group,KvK,KvK Start,KvK End,Power,Power Capped,KP,Dead,CH25
2634,1751,D,C13224 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4310724429,4310724429,24374770471,659789107,80
2635,2455,D,,,,4298709924,4298709924,85479311399,855629301,101
2636,1936,D,,,,4296112386,4128482062,1.37653E+11,945929149,75
2637,3761,D,,,,4295232727,4295232727,1.15805E+11,735200077,81
2638,2290,D,,,,4294907342,4032702731,53595556247,644995120,94
2639,1746,D,,,,4294809082,4294809082,48583438602,708598220,71
2640,2499,D,C13230 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4292963391,4292963391,78633848260,809757112,86
2641,2498,D,C13243 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4287892589,4287892589,81697776294,872413543,97
2642,1835,D,C13224 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4287029843,4283419096,62659139106,767620169,84
2643,2888,D,,,,4284222785,4284222785,75692693720,717475611,104
2644,2449,D,C13245 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4277711704,4277711704,62149079953,715342137,92
2645,1381,D,,,,4272745693,4272745693,50791000825,738482193,85
2646,2318,D,C13230 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4271196179,4271196179,85850053490,1000718216,101
2647,1284,D,C13245 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4262285489,4262285489,1.00178E+11,760815621,115
2648,2367,D,,,,4261346997,4261346997,63728089140,670593726,125
2649,2567,D,C13245 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4253230272,4253230272,58997664983,791030121,93
2650,2373,D,,,,4247867547,4240751629,68985375051,798480318,75
2651,1171,D,C13225 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4246891751,4241372977,50455081673,602215751,59
2652,1714,D,,,,4234833030,4234833030,1.06797E+11,860632680,93
2653,1599,D,C13224 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4233350674,4220044731,38594393351,507134534,66
2654,2381,D,,,,4231826536,4231826536,44214419055,585856694,104
2655,1537,D,,,,4221587515,4199913137,66965074987,788531351,65
2656,1777,D,C13223 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4212718356,4185915727,1.72989E+11,821802231,73
2657,2617,D,,,,4206205605,4206205605,63648596646,689465650,78
2658,2390,D,C13244 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4205280777,4205280777,47884740065,711313518,103
2659,1556,D,,,,4204202393,4191721509,89003131210,883519821,75
2660,2471,D,C13222 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4196619894,4194278244,56613275503,713996534,88
2661,2176,D,,,,4189218107,4189218107,29430911716,597043947,91
2662,2323,D,,,,4183914804,3342079644,39801171098,584658576,77
2663,3364,D,,,,4171361930,4171361930,62547710199,592010001,92
2664,3382,D,,,,4168642783,4168642783,74584104569,707798356,89
2665,2782,D,,,,4165629303,4162669311,78151181008,760982118,85
2666,1882,D,,,,4160461057,4160461057,25384804437,684825224,83
2667,1869,D,,,,4156870709,4156870709,27846727836,462612175,79
2668,3245,D,,,,4153893000,4153893000,1.26143E+11,837020552,87
2669,1146,D,C13224 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4152744005,4135432025,35564791401,649710042,61
2670,1489,D,C13224 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4149843901,4149843901,38340487312,589835547,55
2671,3550,D,C13244 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4147811575,4147811575,77247132722,688937200,95
2672,2570,D,,,,4132244461,4132244461,69025621198,730682789,88
2673,2117,D,,,,4129376379,4129376379,68810505053,746730229,68
2674,1674,D,C13246 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4122689638,4122689638,70680298470,869847597,74
2675,1654,D,C13223 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4121261556,4121261556,49324156619,660932063,68
2676,2174,D,,,,4107383365,4107383365,63029661241,641346283,108
2677,2644,D,,,,4106267327,4106267327,57705804527,607924000,84
2678,1620,D,,,,4102064997,4101221209,94393010096,850427902,99
2679,3106,D,C13224 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4089981604,4089981604,53519310005,663443795,110
2680,2477,D,,,,4088560171,4088560171,95203251559,745401894,97
2681,1941,D,C13224 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,4087971425,4087971425,61078178080,876485031,73
2682,1515,D,,,,4084205437,4084205437,2.04975E+11,1184829604,85
2683,1814,D,,,,4078657961,3257411337,38781400241,422710308,95
2684,1451,D,,,,4074033453,4074033453,1.30836E+11,1113396167,86
2685,2605,D,,,,4068927085,4068927085,69037608985,736020371,90
2686,3078,D,,,,4043819421,3426308910,28484899012,499823569,82
2687,2552,D,,,,4038023106,4034654905,59039272853,716967191,82
2688,2699,D,,,,4028417408,4028417408,36914429796,668835735,85
2689,2791,D,,,,4020772602,4020772602,86794600360,790012384,87
2690,3335,D,C13244 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3999277958,3999277958,74321182254,600257651,91
2691,2819,D,C13225 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3983149865,3977832183,26602317171,500060767,79
2692,3539,D,C13230 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3974444211,3972799407,94833581489,742861523,102
2693,2275,D,,,,3964986132,3964986132,46984734471,849091809,88
2694,1573,D,C13224 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3959271155,3952824627,1.01142E+11,786453454,67
2695,1946,D,,,,3953779337,3758192675,56809756431,630345222,79
2696,3806,D,,,,3952467933,3952467933,59354204945,305273050,112
2697,2171,D,,,,3945552719,3937379455,67569136135,796925741,71
2698,1852,D,,,,3941343599,3941343599,24591105073,578390583,67
2699,2239,D,,,,3939540787,3939540787,61581547620,704139456,84
2700,1371,D,,,,3931347284,3904214054,2.34461E+11,1231761452,90
2701,2325,D,,,,3928393871,3918005418,62585279478,801398053,82
2702,3417,D,,,,3919037468,3914384434,62080598920,641527144,74
2703,2047,D,,,,3915278922,3915278922,42938660321,625857803,100
2704,1582,D,,,,3900528876,3894034601,30068508306,543458450,68
2705,1503,D,C13221 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3899230761,3899230761,93849850933,868108303,74
2706,2855,D,,,,3898711066,3515954144,18283496946,529721030,75
2707,2021,D,C13243 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3874005139,3874005139,84106972144,800263445,69
2708,2270,D,,,,3873430018,3873430018,51041796646,678411070,84
2709,1474,D,C13225 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3853062644,3823084491,74906954455,703774624,63
2710,3311,D,,,,3846376051,3846376051,32060399719,540816779,84
2711,1232,D,,,,3836169388,3832842309,2.58437E+11,1131993529,77
2712,2332,D,,,,3808046481,3808046481,1.48425E+11,863493995,89
2713,3412,D,,,,3805273066,3805273066,1.4348E+11,821692670,113
2714,1176,D,C13223 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3797627588,3797627588,83881682004,737046226,68
2715,2986,D,,,,3788411876,3788411876,73934130442,844517672,77
2716,1779,D,C13220 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3786577923,3786577923,1.04267E+11,795021096,65
2717,2236,D,C13225 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3781203098,3781203098,29006776404,490509154,77
2718,3119,D,,,,3778536585,3778536585,56114346329,607003370,90
2719,2197,D,,,,3767481034,3767481034,70422037778,614401808,63
2720,2431,D,C13230 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3764517813,3764517813,83898025927,710710595,100
2721,1686,D,C13246 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3757085785,3757085785,35809446788,866716064,92
2722,2663,D,,,,3755638582,3755638582,1.33464E+11,955197836,73
2723,1801,D,C13244 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3733632950,3733632950,69506112611,792820765,89
2724,1578,D,,,,3724304126,3724304126,53291467847,629420324,58
2725,2297,D,C13223 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3723359647,3723359647,44742994463,674304092,71
2726,2540,D,,,,3721208993,3721208993,56191017237,574892781,77
2727,2411,D,,,,3716136304,3716136304,52673237622,668184382,79
2728,1593,D,,,,3715009123,3245438895,21931087949,366056091,48
2729,1810,D,,,,3714601453,3714601453,34388285677,579015515,88
2730,1348,D,C13247 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3702511308,3702511308,30501374338,637709501,66
2731,2428,D,,,,3698937498,3698937498,50811806347,658959686,57
2732,3354,D,,,,3689811470,3689811470,46186023738,626609679,84
2733,2343,D,C13225 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3686666855,3686666855,30954812803,634440255,69
2734,2111,D,,,,3681537053,3380418167,71666158761,699320117,74
2735,2741,D,C13224 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3667242664,3667242664,37748854183,620413297,76
2736,1528,D,,,,3651812150,3394339928,50737636111,746250836,49
2737,2798,D,C13240 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3650324517,3614948800,1.49582E+11,968987119,72
2738,1840,D,C13246 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3647742148,3647742148,58767386639,769559012,79
2739,1870,D,C13247 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3645317548,3645317548,28904808342,547164780,77
2740,3552,D,,,,3638633539,3638633539,72518819219,467279333,92
2741,3564,D,,,,3637532273,3637532273,36935320979,540963060,85
2742,2233,D,C13225 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3613784752,3602399601,24077970090,461035929,76
2743,3572,D,,,,3613059536,3611164128,88074419540,563910096,102
2744,2025,D,,,,3609220971,3609220971,11191157260,453518905,92
2745,3164,D,,,,3605815081,3600342622,25440070441,417447525,78
2746,1045,D,C13221 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3601807248,3601407825,91706826974,749912294,68
2747,1011,D,,,,3593289259,3593289259,99671367953,781745310,74
2748,1036,D,C13222 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3571611403,3571611403,56120331825,724639016,70
2749,2893,D,,,,3560821559,3560821559,42170564455,492878352,76
2750,3162,D,,,,3560234391,3560234391,39691896162,474240517,77
2751,1041,D,C13224 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3559159466,3552213970,20668403433,486539052,59
2752,1569,D,,,,3554134551,3554134551,44272202352,583102204,65
2753,1094,D,,,,3534110091,3534110091,35697729032,638120742,76
2754,1359,D,,,,3530414422,3530414422,38304532628,629507439,65
2755,1136,D,C13223 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3525185226,3519579284,1.19322E+11,1092809367,74
2756,1250,D,,,,3509897965,3509897965,46593921559,728499089,71
2757,1625,D,C13230 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3508981584,3508981584,51373250993,672302596,64
2758,2928,D,,,,3508526430,3508526430,28643435471,511020527,83
2759,2920,D,,,,3499087769,3499087769,20856579649,431312458,73
2760,2790,D,C13224 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3454431056,3454431056,43292094417,572959279,85
2761,2681,D,,,,3439411934,3436091231,23662377491,397619430,55
2762,2739,D,,,,3425045216,3425045216,45019486183,543702129,87
2763,1971,D,C13217 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3403854410,3399667675,1.97353E+11,955098500,46
2764,1603,D,,,,3400896868,3400896868,26463120794,438640983,55
2765,3568,D,,,,3393722912,3393722912,73117710599,635358698,91
2766,1768,D,,,,3389986359,3389986359,81916870471,671467112,53
2767,3324,D,C13225 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3367547281,3367547281,30349331265,475836289,79
2768,3193,D,C13223 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3365820600,3365820600,51485165499,612797039,75
2769,2432,D,C13248 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3363991387,3363991387,22736611287,648376981,71
2770,1574,D,C13223 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3350486768,3350486768,70847410172,710076131,59
2771,1534,D,,,,3330356490,3330356490,64493140034,696983093,67
2772,1160,D,,,,3325852282,3325852282,41258577470,705392689,70
2773,1750,D,,,,3320142646,3320142646,35855321056,578780472,65
2774,1984,D,C13243 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3299284214,3299284214,26104587987,542619885,61
2775,2675,D,,,,3281763099,3281763099,1.39393E+11,901126957,72
2776,1881,D,C13223 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3274789563,3274789563,1.03594E+11,728474567,66
2777,2641,D,,,,3271787139,3271571811,76639465517,612713061,82
2778,3180,D,C13220 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3271177621,3271177621,1.08505E+11,811762933,62
2779,1029,D,,,,3270597418,3263931060,1.31316E+11,773345740,73
2780,1905,D,C13224 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3245132099,3245132099,28879969943,469220222,59
2781,3597,D,,,,3243776316,3243776316,48447201421,407418130,83
2782,1904,D,,,,3242731116,3209493574,57931043272,478353030,48
2783,3444,D,,,,3229555891,3229555891,4408894364,247905005,96
2784,2750,D,C13224 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3195322930,3192648206,64230988855,598354743,103
2785,1634,D,C13225 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3191959497,3187891298,28658484412,307627228,50
2786,1897,D,,,,3172932206,3171404905,1.20842E+11,824412267,70
2787,1483,D,C13225 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3171700383,3149911117,78477177995,577746071,53
2788,2886,D,C13224 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3171182170,3171182170,42247901241,531775828,70
2789,1613,D,,,,3167575246,3149926186,57089112642,478802886,75
2790,1469,D,C13223 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3156591479,3143862849,61385322749,642956968,51
2791,1188,D,C13225 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3138522346,3138522346,62561718514,590436788,94
2792,3221,D,C13230 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3137095170,3137095170,55432430463,562031369,82
2793,1520,D,,,,3128847596,3128847596,54452780029,612071120,45
2794,2466,D,,,,3113659489,3113659489,62669700729,559142791,73
2795,1049,D,,,,3101352302,3101352302,50485586768,635644792,63
2796,2918,D,C13223 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3098021191,3097474381,65963845245,519221019,49
2797,2772,D,,,,3075515637,3075515637,27538792917,561019006,75
2798,3415,D,,,,3067503646,3067503646,55264967224,528085808,81
2799,3405,D,,,,3031863274,3031863274,49139174914,548278536,78
2800,1425,D,,,,3013847417,3009850232,57369047429,506836606,44
2801,1460,D,,,,3013268949,3013268949,37858584690,511383949,60
2802,3759,D,C13230 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3012152754,3012152754,69048818108,537737610,76
2803,1548,D,C13224 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3006020371,3006020371,55229168088,486656529,51
2804,3581,D,C13225 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,3004822595,3004822595,17595090154,276839732,81
2805,3263,D,,,,2996829712,2996829712,57551225552,608725212,81
2806,3425,D,,,,2980167356,2980167356,70688366387,512628859,81
2807,2097,D,,,,2978961615,2978961615,26697890272,472346277,57
2808,1491,D,C13230 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,2973876182,2973876182,23040722346,507288540,65
2809,2083,D,,,,2963574787,2963574787,51349284846,594802761,67
2810,1536,D,,,,2962534524,2962534524,23744800696,382724498,51
2811,3211,D,,,,2936171102,2936171102,39949808069,589886274,74
2812,2019,D,C13225 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,2933633834,2933633834,31715412985,498792947,64
2813,2706,D,,,,2931247322,2924473614,57338037019,616461396,65
2814,2614,D,C13225 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,2926669628,2926669628,54386007580,626030816,78
2815,2076,D,,,,2912251324,2912251324,18291682381,484357424,59
2816,2810,D,,,,2901478628,2894327637,39854089947,403416142,70
2817,2001,D,,,,2899358612,2899358612,34932838391,481557372,59
2818,2334,D,,,,2892365076,2892365076,80320945467,523186595,73
2819,2031,D,,,,2885144250,2885144250,59953508608,546295275,52
2820,1829,D,,,,2879661928,2879661928,15153977892,451349654,62
2821,1567,D,C13225 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,2878901835,2850433615,27604557035,278233991,44
2822,3001,D,,,,2838216941,2827607568,1.00145E+11,587523173,62
2823,2181,D,,,,2824127594,2824127594,40827925465,473354371,68
2824,3240,D,,,,2726286996,2726286996,58326952846,566122336,83
2825,2074,D,,,,2723977703,2483506791,1.14368E+11,754962194,52
2826,1376,D,C13225 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,2701974656,2694904793,48583557819,432656170,49
2827,1318,D,,,,2695840594,2695840594,25827653672,390671670,58
2828,1595,D,,,,2678917158,2678917158,60597795856,573191230,52
2829,2475,D,C13247 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,2654714355,2654714355,36435574861,535700921,66
2830,2990,D,C13225 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,2629435283,2629435283,55080027531,500147182,67
2831,1774,D,C13230 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,2593551830,2593551830,37815810546,573886634,52
2832,2868,D,C13230 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,2565090516,2565090516,39071124916,335293240,92
2833,2959,D,,,,2551451998,2551451998,44917619237,482874159,78
2834,3268,D,,,,2516533546,2515369083,12780184423,272955708,53
2835,3361,D,,,,2511892965,2509607079,53567291217,409940240,62
2836,3473,D,,,,2494837644,2494837644,29078954431,443428145,88
2837,1585,D,C13225 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,2489653333,2489653333,44922109069,481405601,52
2838,1426,D,,,,2452594779,2452594779,19475572782,524183248,47
2839,1320,D,C13225 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,2446233211,2442801492,26180149524,452297754,41
2840,2162,D,,,,2444509388,2444509388,35738199580,464289775,49
2841,2192,D,C13225 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,2432948724,2432948724,15700914690,272685859,39
2842,3092,D,C13225 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,2419495151,2417005222,48345250291,412992554,56
2843,2976,D,,,,2414312404,2414312404,19241541713,324784122,56
2844,2358,D,,,,2379948707,2379948707,43395123366,449062233,64
2845,1716,D,,,,2364821133,2364689576,33788081619,418413860,38
2846,1285,D,,,,2337089497,2337089497,23993752379,492537557,45
2847,1653,D,,,,2336409302,2336409302,46946499774,494910701,50
2848,3352,D,,,,2330475120,2330475120,12097032453,385510125,93
2849,1517,D,,,,2299263119,2265675532,77183531478,584153055,37
2850,1970,D,,,,2292381561,2292381561,27952107204,406411322,41
2851,1696,D,,,,2245583088,2245583088,52728255918,493152648,45
2852,2691,D,,,,2243964395,1891869796,33960942039,300503534,50
2853,2787,D,,,,2219036793,2219036793,47378380232,523352305,55
2854,1437,D,C13225 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,2217761286,2195806012,28498433693,221141559,25
2855,2620,D,C13246 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,2217613362,2217613362,35844575296,364587231,55
2856,1269,D,,,,2201160786,2201160786,15143753049,313614003,38
2857,2487,D,C13245 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,2181806971,2178057357,20845669327,242215443,39
2858,1526,D,C13224 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,2090145867,2090145867,42716978879,409838111,35
2859,2851,D,C13225 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,2075884330,2075884330,15439799123,290635702,52
2860,1218,D,,,,2065524872,2065524872,45274065082,390182186,49
2861,1463,D,,,,2060962751,2060962751,28986116277,364573018,40
2862,2572,D,,,,2024375396,2024375396,41892262826,424208446,45
2863,3329,D,C13225 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,2021777101,2021777101,21625044450,286425057,48
2864,2564,D,,,,1983828729,1983828729,21524222129,342652718,44
2865,2200,D,,,,1965825658,1965825658,9337803167,343890132,50
2866,2970,D,,,,1936307234,1936307234,16776395011,277724682,40
2867,1529,D,,,,1910091321,1903820723,24120239941,261739103,26
2868,2394,D,,,,1895604639,1895604639,29521218296,358263839,42
2869,3389,D,,,,1876132438,1876092552,74518782405,384939482,54
2870,1299,D,,,,1802106911,1797947978,20650462479,329943228,37
