Rank,Kingdom,Group,KvK,KvK Start,KvK End,Power,Power Capped,KP,Dead,CH25
950,1433,B,C13201 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,8266408978,7342129209,5.56275E+11,2288823275,206
951,2187,B,,,,8266220707,8265854261,4.41966E+11,1933459781,191
952,2378,B,,,,8264874590,8264874590,2.27115E+11,1624970627,207
953,3004,B,,,,8264229084,8252404018,3.33439E+11,1673364191,228
954,3507,B,,,,8263745617,8263745617,2.8E+11,1679204618,185
955,3656,B,,,,8255704107,8255704107,99470814123,1113241231,171
956,3519,B,,,,8253384174,8253384174,1.91888E+11,1373312349,234
957,3617,B,C13186 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,8253376504,8253376504,1.26957E+11,1483084918,196
958,1031,B,C13240 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8252550994,8242748638,87751915369,1165690552,117
959,2756,B,,,,8252173007,8243868490,2.29984E+11,1872239217,162
960,1799,B,C13214 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8251992249,8251992249,2.01996E+11,1596772717,216
961,3895,B,C13207 (Battle),2026-06-11T00:00:00.000Z,2026-08-08T00:00:00.000Z,8248242032,8248242032,47107067861,432813835,244
962,3467,B,,,,8248120418,8248120418,1.25867E+11,1150223628,198
963,1694,B,,,,8245060925,8245060925,1.58569E+11,1564578354,182
964,2462,B,C13243 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8242081840,8020858872,1.29234E+11,1478501813,176
965,1632,B,C13229 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8239184146,8219396411,69113976180,1111123974,126
966,3368,B,,,,8235027791,6930125764,1.87376E+11,1389272353,171
967,1400,B,,,,8234633557,8234633557,50629225089,1173291164,134
968,2743,B,,,,8232062814,8232062814,3.47658E+11,1754355532,200
969,1411,B,,,,8231920182,8200840029,1.41665E+11,2144665038,138
970,3289,B,,,,8228378405,8228378405,1.24016E+11,1424234152,190
971,1329,B,,,,8224451783,7955807853,94336657737,1607670160,132
972,1043,B,C13190 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,8223875923,6595279530,1.26972E+11,1234561052,136
973,1490,B,C13213 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8223515312,7500391249,2.89987E+11,2223731385,155
974,2281,B,C13189 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,8220371848,8220371848,98588027988,1459251578,157
975,2856,B,,,,8215221587,5042059177,74081026410,715030403,176
976,1130,B,C13228 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8209702266,8209702266,1.02351E+11,1493034442,153
977,2815,B,C13236 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8207709283,8207709283,1.05447E+11,1201243498,174
978,1195,B,,,,8205206479,8205206479,98483451160,1607081486,142
979,3596,B,,,,8203318178,8203318178,1.62192E+11,1177386495,223
980,2910,B,C13210 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8200190028,8200190028,3.3448E+11,1705359792,225
981,1178,B,C13228 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8196941729,8196941729,1.29515E+11,1502687038,235
982,1326,B,C13240 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8191441698,8191441698,1.23316E+11,1512927691,165
983,3754,B,C13196 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,8189964085,8189964085,1.94057E+11,1174885136,216
984,2493,B,,,,8187470963,8187470963,1.2587E+11,1428072321,186
985,2410,B,,,,8184569271,8184569271,1.5323E+11,1593161544,183
986,3494,B,,,,8184104692,8181147981,3.30205E+11,1828855837,189
987,3210,B,C13184 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,8178189966,8176466575,2.2106E+11,1418326150,237
988,2311,B,,,,8175990841,7533800309,68745841257,1070009331,119
989,1713,B,,,,8175521366,8175521366,2.0207E+11,1845209016,173
990,1689,B,C13226 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8172075101,8118694852,7.95306E+11,2956316489,157
991,3431,B,C13243 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8165972547,8165972547,81807365269,1012258233,165
992,3424,B,,,,8165957285,8165957285,1.07026E+11,1233378270,190
993,3153,B,C13216 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8162692223,8162692223,1.26856E+11,1165878373,159
994,2333,B,,,,8157087603,8154126481,1.93887E+11,1564835579,170
995,2436,B,C13216 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8156794606,7157527784,1.29117E+11,1487266585,140
996,2560,B,,,,8155692141,8150866182,4.93347E+11,2205146936,173
997,2483,B,C13228 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8155285905,5490145333,1.13853E+11,1088571823,116
998,2420,B,,,,8154859659,8154859659,2.06619E+11,1873501085,172
999,2253,B,C13214 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8152707777,8152707777,1.04854E+11,1384997926,169
1000,1888,B,C13194 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,8152026637,8152026637,2.69351E+11,2155262636,258
1001,2342,B,C13215 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8149624180,8149624180,1.65632E+11,1506165404,176
1002,2806,B,C13230 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8149298217,8149298217,1.38824E+11,1401422778,247
1003,1120,B,,,,8147549708,8138238443,3.43969E+11,2220388261,221
1004,3086,B,C13215 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8145737246,6244239966,3.48222E+11,1624929958,139
1005,3894,B,C13206 (Battle),2026-06-11T00:00:00.000Z,2026-08-08T00:00:00.000Z,8141018921,8141018921,61667707512,543270500,259
1006,1891,B,C13227 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8134139662,8133140712,2.47696E+11,2225923954,150
1007,3381,B,C13185 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,8127747622,8127378519,2.14921E+11,1523058712,229
1008,1749,B,,,,8126956517,8092416243,2.45904E+11,1672944786,140
1009,3595,B,,,,8126062032,8126062032,1.04093E+11,1132006649,205
1010,3422,B,C13248 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8124541945,8115154565,77516068266,987876867,163
1011,2714,B,,,,8123775932,8123775932,3.15179E+11,1878906974,130
1012,1639,B,C13222 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8117191627,7870716428,1.4233E+11,1647722285,140
1013,3643,B,C13236 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8103868612,8103868612,1.19738E+11,1197377418,252
1014,2601,B,,,,8099909798,8099107107,1.11549E+11,1274508688,159
1015,3509,B,,,,8097798308,6309233380,76105933410,1020354162,165
1016,1748,B,,,,8096968691,8096968691,3.03881E+11,1848733410,158
1017,3085,B,,,,8095608016,8095608016,1.18748E+11,1419559206,186
1018,2093,B,C13230 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8093536523,8093536523,84098551374,1174908649,139
1019,1200,B,,,,8088679080,8088679080,1.30498E+11,1632462673,174
1020,2726,B,,,,8088576550,8088576550,1.13233E+11,1323860885,142
1021,2565,B,C13200 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,8088198411,8062880885,1.98882E+11,1481208618,156
1022,3607,B,C13196 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,8087331765,3595975446,1.75533E+11,464140731,154
1023,3789,B,,,,8081926857,8081926857,57791638229,551628890,199
1024,3483,B,,,,8081349811,8080774395,2.96381E+11,1797064374,195
1025,3454,B,,,,8081041440,8081041440,2.5803E+11,1582223923,170
1026,2857,B,,,,8077777774,8067980705,2.4142E+11,1539927180,200
1027,2094,B,C13232 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8074733337,8056078671,3.02662E+11,1932128691,183
1028,3702,B,,,,8072581898,8072581898,1.4135E+11,1227154698,219
1029,3802,B,C13239 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8071237827,8071237827,83095707498,884189934,196
1030,3470,B,C13242 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8070591206,8070591206,49977945800,827645717,174
1031,3585,B,C13184 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,8069516755,8069516755,1.33916E+11,1199467818,182
1032,3668,B,C13194 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,8066876189,8066876189,1.71761E+11,1357046521,197
1033,3377,B,C13247 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8064675363,8064675363,91104294009,1371149269,173
1034,2734,B,C13218 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8063601491,8063601491,1.20929E+11,1468605405,171
1035,2593,B,C13228 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8063261453,8063255729,2.682E+11,1809092274,162
1036,1450,B,C13205 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,8059619342,3973299716,66837270809,749102065,153
1037,2759,B,,,,8053053305,8053053305,77791967425,1222449965,166
1038,3810,B,C13204 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,8053046178,6694156158,65860318093,557439194,195
1039,1913,B,C13201 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,8047573523,8047573523,1.06227E+11,1621567374,157
1040,3524,B,C13242 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8042605592,415904209,84721863398,72731544,168
1041,2883,B,,,,8040741358,8040741358,1.677E+11,1219707185,164
1042,2949,B,C13225 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8039750920,8039750920,67668516413,1294651425,149
1043,1334,B,C13203 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,8039565633,6809027943,1.72035E+11,1488008160,167
1044,3350,B,,,,8037386149,8026756749,3.91952E+11,1709255731,169
1045,1661,B,C13187 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,8036025925,8015776283,1.88311E+11,1673221850,162
1046,3678,B,,,,8034528368,8033530154,1.601E+11,1138489368,174
1047,2120,B,C13219 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8025374442,8025374442,87044167032,1606202302,165
1048,2319,B,C13194 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,8024331222,8024331222,3.60697E+11,1964507138,215
1049,3455,B,C13205 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,8022910959,6685895885,1.25272E+11,1312643967,143
1050,2399,B,C13228 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8020843023,8020843023,1.20321E+11,1620015307,155
1051,1961,B,C13244 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8020608943,8020608943,1.49051E+11,1556572640,182
1052,3096,B,,,,8019783422,8019783422,75865756445,1142841818,188
1053,3896,B,C13207 (Battle),2026-06-11T00:00:00.000Z,2026-08-08T00:00:00.000Z,8017496952,8017496952,44309423959,462212391,280
1054,2417,B,C13216 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8017377340,6252210240,1.36404E+11,1118512463,187
1055,2569,B,,,,8014411555,6556030381,2.38322E+11,1233199566,134
1056,3442,B,C13220 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8014308052,5923745746,1.0037E+11,947360540,129
1057,3705,B,,,,8014259074,8014259074,75683262597,852538359,251
1058,1778,B,,,,8013257429,8012152184,2.23587E+11,1690209588,164
1059,2165,B,C13213 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8012083026,8012083026,1.38356E+11,1525965518,176
1060,3776,B,C13185 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,8008940746,8008940746,60275044230,639332312,221
1061,1304,B,,,,8002597473,8002597473,1.27587E+11,1633615813,157
1062,3489,B,C13204 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,7997145731,6438260646,1.67852E+11,1226566562,166
1063,2414,B,C13242 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,7996851574,7996851574,1.62141E+11,1521621113,185
1064,3047,B,C13219 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,7989964034,7989964034,1.68943E+11,1701921139,184
1065,2203,B,,,,7987386201,7977493724,3.16128E+11,1787373920,189
1066,3660,B,C13210 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,7982966887,7982966887,2.52666E+11,1449309409,185
1067,2421,B,C13219 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,7981110580,7981110580,1.65678E+11,1505938310,154
1068,3068,B,,,,7977933911,7977658894,2.29072E+11,1702758268,172
1069,3600,B,,,,7977829985,7977829985,2.17959E+11,1541292287,183
1070,3110,B,C13241 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,7969022049,7969022049,78412698463,1133153337,183
1071,3216,B,C13240 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,7967982972,6351642714,1.91696E+11,1321092040,175
1072,3282,B,C13215 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,7963358808,7132349518,2.02456E+11,1508726912,159
1073,1942,B,,,,7962002570,7949938462,1.41014E+11,1466124831,181
1074,1472,B,,,,7959047106,7948067038,1.3269E+11,1602266085,131
1075,2955,B,C13197 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,7958086976,7958086976,82664198658,1466458775,149
1076,2757,B,,,,7957623430,7957623430,2.07133E+11,1754634101,197
1077,3707,B,C13196 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,7957410832,7957410832,1.09327E+11,915049708,200
1078,3362,B,C13185 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,7956535783,7951740471,1.43153E+11,1563615578,172
1079,3915,B,,,,7954716946,7932812444,67949155900,488706126,223
1080,3363,B,C13243 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,7954472302,7954472302,99076008783,1290423387,161
1081,3337,B,C13187 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,7951129342,6794641792,1.43256E+11,1179409728,195
1082,3723,B,C13211 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,7950796511,7950796511,2.32747E+11,1491185532,162
1083,3753,B,,,,7950443105,7950443105,33113665080,692025186,204
1084,3239,B,,,,7949301676,7942621023,2.55313E+11,1509763785,164
1085,2613,B,C13218 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,7948583283,7948583283,1.32259E+11,1053632134,158
1086,3693,B,C13248 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,7946290725,7945138303,73197732548,833228257,191
1087,1806,B,,,,7945421188,7945421188,1.85849E+11,1746642644,159
1088,3546,B,C13194 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,7944901581,7944901581,1.5626E+11,1246464537,163
1089,3071,B,C13227 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,7944190002,7944190002,2.05788E+11,1844756077,202
1090,2978,B,,,,7938751283,7938751283,2.4158E+11,1631157002,195
1091,3077,B,C13195 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,7938697629,7938697629,97681143101,1302110012,170
1092,1455,B,C13221 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,7935383785,6669374221,65798086678,937036568,147
1093,3401,B,C13214 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,7934960000,7920152164,4.14796E+11,1982532089,193
1094,2730,B,C13227 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,7934902596,7934902596,4.26451E+11,2253756121,186
1095,2718,B,,,,7932719518,7932719518,1.26843E+11,1349067374,194
1096,3249,B,,,,7931880163,7931880163,2.67969E+11,1478944363,166
1097,2697,B,,,,7929059714,7929059714,1.54312E+11,1457699593,163
1098,3843,B,,,,7926286242,7926286242,73074912684,647171351,190
1099,2687,B,,,,7923915787,7923915787,3.28218E+11,2025070829,178
1100,1990,B,C13185 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,7923275054,7923275054,3.35039E+11,2431214308,193
1101,3112,B,,,,7922581189,7905691948,2.30203E+11,1447223795,184
1102,2000,B,,,,7915443979,7909568216,1.70132E+11,1705835993,160
1103,2737,B,C13237 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,7914612702,7913211432,3.65142E+11,1891856553,196
1104,1921,B,C13210 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,7908321819,7901038727,3.26061E+11,1660326906,262
1105,3892,B,C13207 (Battle),2026-06-11T00:00:00.000Z,2026-08-08T00:00:00.000Z,7905450829,7905450829,37028811014,398345003,236
1106,1211,B,C13216 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,7902989832,5705793995,2.36767E+11,1622931821,121
1107,3784,B,C13195 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,7898434548,7898434548,44678817451,681532379,208
1108,3154,B,C13227 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,7897979520,7897979520,2.97585E+11,1740177011,207
1109,3198,B,,,,7892109658,7892109658,87543629552,1459255138,168
1110,2476,B,C13216 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,7891854541,7891854541,63757701076,1106357188,158
1111,1364,B,C13215 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,7885683184,5844113872,2.00739E+11,1302946477,154
1112,1527,B,C13248 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,7883553239,6407753025,93999989508,1106832415,136
1113,1459,B,,,,7861155234,7845548483,1.91272E+11,1705751763,138
1114,2736,B,,,,7860446805,7860446805,1.03394E+11,1367743594,145
1115,3774,B,C13194 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,7857040375,7857040375,1.08283E+11,684140791,230
1116,3458,B,C13215 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,7856463005,6369766626,1.59031E+11,1264784756,133
1117,2837,B,C13234 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,7856438695,7856438695,1.11169E+11,1495539582,139
1118,1434,B,,,,7855736415,7855736415,1.2615E+11,1480705786,149
1119,1719,B,C13182 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,7853155506,7852382590,5.84866E+11,2266763605,193
1120,2258,B,,,,7849147559,7849147559,73314834917,1406695541,161
1121,1739,B,C13243 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,7846351987,7099192535,1.52039E+11,1429721692,134
1122,2186,B,C13189 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,7841733921,7817594670,84713216504,1243677627,141
1123,3218,B,,,,7840901295,7840901295,2.41756E+11,1550851473,189
1124,2696,B,,,,7839101135,7839101135,1.76403E+11,1353556948,194
1125,3183,B,,,,7837046661,7837046661,1.40318E+11,1469597510,189
1126,1700,B,,,,7836608511,5946069855,76342233110,1078504146,143
1127,3549,B,,,,7835965928,7825488680,3.04149E+11,1708885204,147
1128,3870,B,C13206 (Battle),2026-06-11T00:00:00.000Z,2026-08-08T00:00:00.000Z,7835834681,7835834681,61388826284,523889248,220
1129,2202,B,,,,7832402186,7829380835,97898055401,1175642468,117
1130,2795,B,,,,7830734609,7830734609,1.75337E+11,1325444904,189
1131,2859,B,,,,7823700073,7821672530,1.93569E+11,1560558039,190
1132,2486,B,,,,7821018127,7821018127,1.27987E+11,1259318953,144
1133,3440,B,C13219 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,7819631895,7819631895,1.36012E+11,1045570730,180
1134,2069,B,,,,7819108035,7818504810,1.38957E+11,1328937602,159
1135,3048,B,C13202 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,7818051484,5863879440,2.11879E+11,1303802010,161
1136,2562,B,C13220 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,7813946167,3200705699,91566930022,546887293,151
1137,3301,B,,,,7812788471,7812788471,1.77447E+11,1300720473,171
1138,3475,B,C13194 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,7812500193,7812500193,2.05374E+11,1549587284,198
1139,1180,B,C13242 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,7807822638,7807822638,47145044075,1048035805,160
1140,3091,B,C13196 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,7804788004,6360622823,1.52074E+11,1202398317,134
1141,2079,B,,,,7803620672,7794287432,3.28341E+11,2079814586,155
1142,2602,B,C13186 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,7800557863,5204994887,1.67564E+11,1132893667,159
1143,2788,B,,,,7798832037,7798832037,96259352303,1199146532,149
1144,2659,B,C13240 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,7797311154,6452614427,1.5475E+11,1295320685,168
1145,3097,B,C13197 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,7795285120,7773664374,1.70716E+11,1090730886,184
1146,1652,B,C13189 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,7794698125,7794698125,81504224295,1290551648,161
1147,2676,B,C13196 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,7792791070,5426194716,1.74483E+11,1252758499,131
1148,2829,B,C13228 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,7789690771,7789690771,2.69964E+11,1630368974,155
1149,2909,B,C13199 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,7787730970,7787730970,2.4555E+11,1711267512,192
1150,1074,B,C13190 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,7784906017,7781024291,48586512238,1114079587,134
1151,1214,B,,,,7784742712,7766149686,2.81429E+11,1713753833,156
1152,1288,B,C13224 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,7783303702,7783303702,92208816290,1602155282,148
1153,2331,B,,,,7780854710,7780854710,61649615320,1367881854,144
1154,3358,B,,,,7780783133,7780783133,72654887203,1080860609,166
1155,3664,B,,,,7777035019,7777035019,1.40232E+11,972427654,172
1156,3391,B,,,,7774762039,7774762039,68194360356,1060043415,153
1157,3792,B,,,,7771746567,7771746567,67901189961,719916470,243
1158,3297,B,C13243 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,7771479257,6528406973,95713667199,1071454374,147
